;;;;;;;;THEO DÕI VẬT TƯ DỰ ÁN/ MATERIAL CONTROL LOG;;;;;Hướng dẫn cập nhật thông tin:;;;;Thời gian nộp bảng cập nhật:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DỰ TOÁN;;;;;;;
;;;;;;;;Tên dự án/ Project no.:25-BRA-I-090;;;;;- Chữ tô màu xanh:;;Chưa cập nhật;;- Trong ngày khi có biến động.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B19;Bu lông;Bolt-M16x80-ISO4014-8.8-Galv;8.8-Galv;pcs; -   ;160;;;;;;;;;;;;;;;;;;;;;; 170,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 170,00 ; -   ;Rev10;;;;;; 170 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M16x80; Gr 8.8 ISO 4014 HDG ;N/A;10-Oct;170;N/A; 10.850,00 ; 2.028.950,00 ;10%; 1.844.500,00 ;24-Oct; 170 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 170 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B20;Bu lông;Bolt-M16x80-ISO4017-8.8-Galv;8.8-Galv;pcs; -   ;160;;;;;;;;;;;;;;;;;;;;;; 170,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 170,00 ; -   ;Rev10;;;;;; 170 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M16x80; Gr 8.8 ISO 4017 HDG ;N/A;10-Oct;170;N/A; 9.100,00 ; 1.701.700,00 ;10%; 1.547.000,00 ;24-Oct; 170 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 170 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B21;Bu lông;Bolt-M20x100-ISO4014-8.8-Galv;8.8-Galv;pcs; -   ;192;;;;;;;;;;;;;;;;;;;;;; 204,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 204,00 ; -   ;Rev10;;;;;; 204 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x100; Gr 8.8 ISO 4014 HDG ;N/A;10-Oct;204;N/A; 21.210,00 ; 4.759.524,00 ;10%; 4.326.840,00 ;24-Oct; 204 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 204 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B22;Bu lông;Bolt-M20x100-ISO4017-10.9-Galv;10.9-Galv;pcs; -   ;80;;;;;;;;;;;;;;;;;;;;;; 90,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 90,00 ; -   ;Rev10;;;;;; 90 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x100 Gr 10.9; Gr 10.9 ISO 4017 HDG ;N/A;10-Oct;90;N/A; 41.850,00 ; 4.143.150,00 ;10%; 3.766.500,00 ;24-Oct; 90 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 90 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B23;Bu lông;Bolt-M20x100-ISO4017-8.8-Galv;8.8-Galv;pcs; -   ;80;;;;;;;;;;;;;;;;;;;;;; 90,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 90,00 ; -   ;Rev10;;;;;; 90 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x100; Gr 8.8 ISO 4017 HDG ;N/A;10-Oct;90;N/A; 19.530,00 ; 1.933.470,00 ;10%; 1.757.700,00 ;24-Oct; 90 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 90 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B24;Bu lông;Bolt-M20x110-ISO4017-8.8-Galv;8.8-Galv;pcs; -   ;384;;;;;;;;;;;;;;;;;;;;;; 408,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 408,00 ; -   ;Rev10;;;;;; 408 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x110; Gr 8.8 ISO 4017 HDG ;N/A;10-Oct;408;N/A; 21.000,00 ; 9.424.800,00 ;10%; 8.568.000,00 ;24-Oct; 408 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 408 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B25;Bu lông;Bolt-M20x120-ISO4017-8.8-Galv;8.8-Galv;pcs; -   ;80;;;;;;;;;;;;;;;;;;;;;; 90,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 90,00 ; -   ;Rev10;;;;;; 90 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x120; Gr 8.8 ISO 4017 HDG ;N/A;10-Oct;90;N/A; 22.400,00 ; 2.217.600,00 ;10%; 2.016.000,00 ;24-Oct; 90 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 90 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B26;Bu lông;Bolt-M20x150-ISO4014-10.9-Galv;10.9-Galv;pcs; -   ;64;;;;;;;;;;;;;;;;;;;;;; 68,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 68,00 ; -   ;Rev10;;;;;; 68 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x150; Gr 10.9 ISO 4014 HDG ;N/A;10-Oct;68;N/A; 29.540,00 ; 2.209.592,00 ;10%; 2.008.720,00 ;24-Oct; 68 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 68 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B27;Bu lông;Bolt-M20x160-ISO4014-8.8-Galv;8.8-Galv;pcs; -   ;96;;;;;;;;;;;;;;;;;;;;;; 102,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 102,00 ; -   ;Rev10;;;;;; 102 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x160; Gr 8.8 ISO 4014 HDG ;N/A;10-Oct;102;N/A; 31.220,00 ; 3.502.884,00 ;10%; 3.184.440,00 ;24-Oct; 102 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 102 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B28;Bu lông;Bolt-M20x50-ISO4017-8.8-Galv;8.8-Galv;pcs; -   ;328;;;;;;;;;;;;;;;;;;;;;; 352,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 352,00 ; -   ;Rev10;;;;;; 352 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x50; Gr 8.8 ISO 4017 HDG ;N/A;10-Oct;352;N/A; 12.320,00 ; 4.770.304,00 ;10%; 4.336.640,00 ;24-Oct; 352 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 352 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-B29;Bu lông;Bolt-M20x55-ISO4017-8.8-Galv;8.8-Galv;pcs; -   ;520;;;;;;;;;;;;;;;;;;;;;; 550,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; 55,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 605,00 ; -   ;Rev38-IBS;;;;;; 605 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x60; Gr 8.8 ISO 4017 HDG ;N/A;10-Oct;550;N/A; 13.720,00 ; 8.300.600,00 ;10%; 7.546.000 ;24-Oct; 605 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 605 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-B29;Bu lông;Bolt-M20x55-ISO4017-8.8-Galv;8.8-Galv;pcs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90.6A.VSA2026;VSAN;Bulong M20x60; Gr 8.8 ISO 4017 HDG ;N/A;?; 55 ;N/A; 13.720 ; 830.060,00 ;10%; 754.600 ;5-Mar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ; Hoàng Hà ; 1.539,00 ; 1.539,00 ;;;I90-B30;Bu lông;Bolt-M20x65-ISO4017-8.8-Galv;8.8-Galv;pcs; -   ;1240;;;;;;;;;;;;;;;;;;;;;; 1.310,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; 1.348,0 ; -   ; 70,0 ; -   ; 121,0 ; -   ; 2.849,00 ; -   ; Rev41-IBS ;;;;;; 2.849 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x70; Gr 8.8 ISO 4017 HDG ;N/A;10-Oct;1310;N/A; 15.190,00 ; 21.888.790,00 ;10%; 19.898.900,00 ;24-Oct; 2.849 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 2.849 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-B30;Bu lông;Bolt-M20x65-ISO4017-8.8-Galv;8.8-Galv;pcs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;Hoàng Hà;Bulong M20x70;;;;1.539;N/A;18.000; 29.918.160,00 ;8%; 27.702.000,00 ;10-Mar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B31;Bu lông;Bolt-M20x80-ISO4017-8.8-Galv;8.8-Galv;pcs; -   ;20;;;;;;;;;;;;;;;;;;;;;; 30,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 30,00 ; -   ;Rev10;;;;;; 30 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x80; Gr 8.8 ISO 4017 HDG ;N/A;10-Oct;30;N/A; 16.660,00 ; 549.780,00 ;10%; 499.800,00 ;24-Oct; 30 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 30 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B32;Bu lông;Bolt-M24x110-DIN933-10.9-Galv;10.9-Galv;pcs; -   ;160;;;;;;;;;;;;;;;;;;;;;; 170,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 170,00 ; -   ;Rev10;;;;;; 170 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M24x110 Gr 10.9; Gr 10.9 ISO 4017 HDG ;N/A;10-Oct;170;N/A; 45.300,00 ; 8.471.100,00 ;10%; 7.701.000,00 ;24-Oct; 170 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 170 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B33;Bu lông;Bolt-M24x120-ISO4014-10.9-Galv;10.9-Galv;pcs; -   ;640;;;;;;;;;;;;;;;;;;;;;; 680,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 680,00 ; -   ;Rev10;;;;;; 680 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M24x120 Gr 10.9; Gr 10.9 ISO 4014 HDG ;N/A;10-Oct;680;N/A; 53.500,00 ; 40.018.000,00 ;10%; 36.380.000,00 ;24-Oct; 680 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 680 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B34;Bu lông;Bolt-M24x120-ISO4014-8.8-Galv;8.8-Galv;pcs; -   ;1392;;;;;;;;;;;;;;;;;;;;;; 1.466,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1.466,00 ; -   ;Rev10;;;;;; 1.466 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M24x120; Gr 8.8 ISO 4014 HDG ;N/A;10-Oct;1466;N/A; 37.450,00 ; 60.391.870,00 ;10%; 54.901.700,00 ;24-Oct; 1.466 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 1.466 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B35;Bu lông;Bolt-M24x85-EN14399-4-10.9-tZn;10.9-tZn;pcs; -   ;80;;;;;;;;;;;;;;;;;;;;;; 90,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 90,00 ; -   ;Rev10;;;;;; 90 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M24x85 Gr10.9 HV;EN14399-4-GR10.9 HDG;N/A;10-Oct;90;N/A; 85.000,00 ; 8.415.000,00 ;10%; 7.650.000,00 ;24-Oct; 90 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 90 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B36;Bu lông;Bolt-M30x140-ISO4014-8.8-Galv;8.8-Galv;pcs; -   ;288;;;;;;;;;;;;;;;;;;;;;; 306,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 306,00 ; -   ;Rev10;;;;;; 306 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M30x140; Gr 8.8 ISO 4014 HDG ;N/A;10-Oct;306;N/A; 97.500,00 ; 32.818.500,00 ;10%; 29.835.000,00 ;24-Oct; 306 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 306 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B37;Bu lông;Bolt-M30x150-ISO4014-8.8-Galv;8.8-Galv;pcs; -   ;352;;;;;;;;;;;;;;;;;;;;;; 374,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 374,00 ; -   ;Rev10;;;;;; 374 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M30x150; Gr 8.8 ISO 4014 HDG ;N/A;10-Oct;374;N/A; 103.000,00 ; 42.374.200,00 ;10%; 38.522.000,00 ;24-Oct; 374 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 374 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B38;Bu lông;Bolt-M30x80-ISO4017-8.8-Galv;8.8-Galv;pcs; -   ;80;;;;;;;;;;;;;;;;;;;;;; 90,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 90,00 ; -   ;Rev10;;;;;; 90 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M30x80; Gr 8.8 ISO 4017 HDG ;N/A;10-Oct;90;N/A; 63.700,00 ; 6.306.300,00 ;10%; 5.733.000,00 ;24-Oct; 90 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 90 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B39;Bu lông;Bolt-M4x10-ISO4017-8.8-Galv;8.8-Galv;pcs; -   ;80;;;;;;;;;;;;;;;;;;;;;; 100,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 100,00 ; -   ;Rev10;;;;;; 100 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong M4x10; Gr 8.8 ISO 4017 Geomet ;N/A;10-Oct;100;N/A; 2.000,00 ; 220.000,00 ;10%; 200.000,00 ;24-Oct; 100 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 100 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B40;Bu lông;Bolt-M5x16-DIN912-8.8-Galv;8.8-Galv;pcs; -   ;88;;;;;;;;;;;;;;;;;;;;;; 92,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; 9,0 ; -   ; -   ; -   ; 101,00 ; -   ; Rev40-IBS ;;;;;; 101 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong LGC M5x16; Gr 10.9/ Gr 12.9 DIN 912 Geomet ;N/A;10-Oct;92;N/A; 3.000,00 ; 303.600,00 ;10%; 276.000,00 ;24-Oct; 101 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 101 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-B40;Bu lông;Bolt-M5x16-DIN912-8.8-Galv;8.8-Galv;pcs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90.K1VSA2026;VSAN;Bolt-M5x16-DIN912-8.8-Galv; 8.8-Galv ;N/A;?;9;N/A; 3.000 ; 29.700,00 ;10%; 27.000 ;27-Mar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ; VSAN ; -  ,00 ;;;;I90-B41;Bu lông;Bolt-M5x45-DIN912-8.8-Galv;8.8-Galv;pcs; -   ;64;;;;;;;;;;;;;;;;;;;;;; 68,0 ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 68,00 ; -   ;Rev10;;;;;; 68 ; 0 ;;90.8/HĐKT-2025/IBS-VSAN;VSAN;Bulong LGC M5x45; Gr 10.9/ Gr 12.9 DIN 912 Geomet ;N/A;10-Oct;68;N/A; 4.500,00 ; 336.600,00 ;10%; 306.000,00 ;24-Oct; 68 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 68 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
